x,density,Estimators
0.0010676420842887,139.45272807609706,Welsch
0.0010708056432294,137.0531070016687,Welsch
0.0010739692021701,134.83175597651507,Welsch
0.0010771327611107,132.77853394691306,Welsch
0.0010802963200514,130.88195174715509,Welsch
0.0010834598789921,129.12929422367668,Welsch
0.0010866234379328,127.50677156859388,Welsch
0.0010897869968734,125.99969855271996,Welsch
0.0010929505558141,124.59269914603988,Welsch
0.0010961141147548,123.26993285421646,Welsch
0.0010992776736955,122.01533804413148,Welsch
0.0011024412326361,120.8128866354162,Welsch
0.0011056047915768,119.6468438456475,Welsch
0.0011087683505175,118.5020262306968,Welsch
0.0011119319094582,117.36405108210292,Welsch
0.0011150954683989,116.21957034016462,Welsch
0.0011182590273395,115.05648255048985,Welsch
0.0011214225862802,113.86411701555802,Welsch
0.0011245861452209,112.63338514194216,Welsch
0.0011277497041616,111.35689501858955,Welsch
0.0011309132631022,110.0290264347524,Welsch
0.0011340768220429,108.64596480556033,Welsch
0.0011372403809836,107.20569376450568,Welsch
0.0011404039399243,105.70794745170848,Welsch
0.0011435674988649,104.1541247244574,Welsch
0.0011467310578056,102.54716859765442,Welsch
0.0011498946167463,100.89141514936684,Welsch
0.001153058175687,99.19241687257026,Welsch
0.0011562217346276,97.45674599989177,Welsch
0.0011593852935683,95.69178366514936,Welsch
0.001162548852509,93.90550089472596,Welsch
0.0011657124114497,92.10623735304542,Welsch
0.0011688759703904,90.30248351687676,Welsch
0.001172039529331,88.5026715460774,Welsch
0.0011752030882717,86.71497958116632,Welsch
0.0011783666472124,84.94715356064484,Welsch
0.0011815302061531,83.20634994381331,Welsch
0.0011846937650937,81.49900197755213,Welsch
0.0011878573240344,79.8307113854149,Welsch
0.0011910208829751,78.206166608316,Welsch
0.0011941844419158,76.629088007901,Welsch
0.0011973480008564,75.10219977173851,Welsch
0.0012005115597971,73.62722764483489,Welsch
0.0012036751187378,72.20492106160938,Welsch
0.0012068386776785,70.83509777002105,Welsch
0.0012100022366191,69.51670862602862,Welsch
0.0012131657955598,68.24791989134411,Welsch
0.0012163293545005,67.02621008908972,Welsch
0.0012194929134412,65.84847825908858,Welsch
0.0012226564723819,64.71116030641868,Welsch
0.0012258200313225,63.61035005386089,Welsch
0.0012289835902632,62.54192159257451,Welsch
0.0012321471492039,61.50164957828331,Welsch
0.0012353107081446,60.48532424565261,Welsch
0.0012384742670852,59.48885811446632,Welsch
0.0012416378260259,58.50838163984528,Welsch
0.0012448013849666,57.54032541542104,Welsch
0.0012479649439073,56.58148697070943,Welsch
0.0012511285028479,55.62908070601554,Welsch
0.0012542920617886,54.68077007010143,Welsch
0.0012574556207293,53.73468169329062,Welsch
0.00126061917967,52.78940182315415,Welsch
0.0012637827386106,51.843956049171645,Welsch
0.0012669462975513,50.897773921609016,Welsch
0.001270109856492,49.95064064140168,Welsch
0.0012732734154327,49.00263849494024,Welsch
0.0012764369743733,48.05408110453517,Welsch
0.001279600533314,47.10544383929855,Welsch
0.0012827640922547,46.15729386423506,Welsch
0.0012859276511954,45.2102232856378,Welsch
0.0012890912101361,44.26478867387028,Welsch
0.0012922547690767,43.32145991371396,Welsch
0.0012954183280174,42.38058085932128,Welsch
0.0012985818869581,41.442343675028695,Welsch
0.0013017454458988,40.5067780515984,Welsch
0.0013049090048394,39.57375573244614,Welsch
0.0013080725637801,38.64301000283448,Welsch
0.0013112361227208,37.7141690257749,Welsch
0.0013143996816615,36.78680119038732,Welsch
0.0013175632406021,35.8604700084037,Welsch
0.0013207267995428,34.93479558472469,Welsch
0.0013238903584835,34.0095193246414,Welsch
0.0013270539174242,33.08456834202998,Welsch
0.0013302174763648,32.160116009338715,Welsch
0.0013333810353055,31.23663524211996,Welsch
0.0013365445942462,30.31494142965568,Welsch
0.0013397081531869,29.396222391717693,Welsch
0.0013428717121276,28.48205333500612,Welsch
0.0013460352710682,27.57439547058636,Welsch
0.0013491988300089,26.67557770070855,Welsch
0.0013523623889496,25.788261552506604,Welsch
0.0013555259478903,24.915390289798903,Welsch
0.0013586895068309,24.06012383692262,Welsch
0.0013618530657716,23.225761768231543,Welsch
0.0013650166247123,22.415657126761268,Welsch
0.001368180183653,21.63312421517145,Welsch
0.0013713437425936,20.88134373813422,Welsch
0.0013745073015343,20.16326876207064,Welsch
0.001377670860475,19.481534897195647,Welsch
0.0013808344194157,18.838377906818906,Welsch
0.0013839979783563,18.23556162448054,Welsch
0.001387161537297,17.67431863052508,Welsch
0.0013903250962377,17.155305629577583,Welsch
